Name,rarity,mana_cost,collector_number,type,image_url,Unique ID,Color,Pitch,Cost,Power,Defense,Health,Intelligence,Arcane,Types,Traits,Card Keywords,Abilities and Effects,Ability and Effect Keywords,Granted Keywords,Removed Keywords,Interacts with Keywords,Functional Text,Type Text,Card Played Horizontally,Blitz Legal,CC Legal,Silver Age Legal,Commoner Legal,LL Legal,total_count,average_count_per_deck,average_count_per_normalized_deck,draft_average_occurrence1,draft_average_occurrence2,draft_average_occurrence3,pick_rate,Marlynn_total_count,Marlynn_average_count_per_deck,Marlynn_average_count_per_normalized_deck,Marlynn_pick_rate,Puffin_total_count,Puffin_average_count_per_deck,Puffin_average_count_per_normalized_deck,Puffin_pick_rate,Gravy Bones_total_count,Gravy Bones_average_count_per_deck,Gravy Bones_average_count_per_normalized_deck,Gravy Bones_pick_rate,"Scurv, Stowaway_total_count","Scurv, Stowaway_average_count_per_deck","Scurv, Stowaway_average_count_per_normalized_deck","Scurv, Stowaway_pick_rate",weighted_pick_rate
Quick Clicks,common,0,SEA186,"Generic, Equipment, Legs",https://prod-content.fabrary.io/cards/SEA186.webp,BzRFcMpm9fmqgDPNdCRQ9,,,,,0,,,,"Generic, Equipment, Legs",,,Action,Go again,,,,**Action** - Destroy this: Your next attack this turn gets **go again**. Activate this only if you've played a Nimblism this turn. **Go again**,Generic Equipment - Legs,,,,,,,76,0.17155756207674944,0.0,1.6660106666666663,1.6660106666666663,1.7493112000000002,0.10035849791481118,29,0.25663716814159293,0.0,0.15018853612326247,20,0.16260162601626016,0.0,0.09516230725155395,18,0.09782608695652174,0.0,0.05713512720150808,9,0.391304347826087,0.0,0.23086009730352947,0.1333365169699635
Sea Legs (yellow),mythic,2,SEA187,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA187.webp,q6JzqgbQgM8DB8tgcfc6B,Yellow,2,3,6,3,,,,"Generic, Action, Attack",,,,,,,,"When this is discarded, create a Goldkiss Rum token.",Generic Action - Attack,,,,No,No,,16,0.03611738148984198,0.03136636859598646,0.16806472727272725,0.1711010909090909,0.18980700478468898,0.2008297593803881,3,0.02654867256637168,0.024035865011457363,0.14762179341355502,3,0.024390243902439025,0.02094111850209411,0.1356383777806467,9,0.04891304347826087,0.0414986360352493,0.27136294999360605,1,0.043478260869565216,0.04207573632538569,0.24608007625590625,0.2001757993609285
Midas Touch (yellow),mythic,2,SEA188,"Generic, Action",https://prod-content.fabrary.io/cards/SEA188.webp,mFpKJrtphdgPmTDK7T7PJ,Yellow,2,1,,3,,,,"Generic, Action",,Go again,,,,,,"""Destroy target ally. Its controller creates Gold tokens equal to its cost.",,,,,,,,11,0.024830699774266364,0.021530729612325678,0.16806472727272725,0.1711010909090909,0.18980700478468898,0.13807045957401684,3,0.02654867256637168,0.02320220123447609,0.14762179341355502,7,0.056910569105691054,0.04963783469881029,0.31648954815484226,1,0.005434782608695652,0.004406580493537015,0.030151438888178454,0,0.0,0.0,0.0,0.12356569511414393
Amethyst Amulet (blue),mythic,3,SEA189,"Generic, Action, Item",https://prod-content.fabrary.io/cards/SEA189.webp,rnCGHPJFzCqjPfbkJTKHM,Blue,3,0,,,,,,"Generic, Action, Item",,"Legendary, Watery Grave",Instant,,,,,"""**Instant** - Destroy this: Your next attack this turn gets +2{p}.",,,,,,,,16,0.03611738148984198,0.02960731202419942,0.16806472727272725,0.1711010909090909,0.11008532057416269,0.26120846116120855,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16,0.08695652173913043,0.07128282188434969,0.6391230913154609,0,0.0,0.0,0.0,0.15978077282886521
Diamond Amulet (blue),mythic,3,SEA190,"Generic, Action, Item",https://prod-content.fabrary.io/cards/SEA190.webp,KKLmtWbhTRtcffWGpz7CN,Blue,3,0,,,,,,"Generic, Action, Item",,"Legendary, Watery Grave",Instant,,,,,"""**Instant** - Destroy this: gain 1 action point.",,,,,,,,10,0.022573363431151242,0.019025569851891234,0.16806472727272725,0.1711010909090909,0.11008532057416269,0.16325528822575536,0,0.0,0.0,0.0,1,0.008130081300813009,0.007390983000739099,0.05849606183912129,9,0.04891304347826087,0.04086541595270057,0.3595067388649467,0,0.0,0.0,0.0,0.10450070017601701
Onyx Amulet (blue),mythic,3,SEA191,"Generic, Action, Item",https://prod-content.fabrary.io/cards/SEA191.webp,hpQCHKmzQGrjhJFJR8pBP,Blue,3,0,,,,,,"Generic, Action, Item",,"Legendary, Watery Grave",Action,Go again,,,,"""**Action** - Destroy this: {t} all heroes and allies. **Go again**",,,,,,,,7,0.01580135440180587,0.013235979956556974,0.16806472727272725,0.1711010909090909,0.11008532057416269,0.11427870175802875,1,0.008849557522123894,0.0068073519400953025,0.06370098266684192,1,0.008130081300813009,0.006968641114982578,0.05849606183912129,5,0.02717391304347826,0.02302807333902779,0.1997259660360815,0,0.0,0.0,0.0,0.08048075263551117
Opal Amulet (blue),mythic,3,SEA192,"Generic, Action, Item",https://prod-content.fabrary.io/cards/SEA192.webp,rdG6zR6dgDWwzw9KKtq78,Blue,3,0,,,,,,"Generic, Action, Item",,"Legendary, Watery Grave",Instant,Opt 2,,,,"""**Instant** - Destroy this: **Opt 2**",,,,,,,,9,0.020316027088036117,0.016531400306533266,0.16806472727272725,0.1711010909090909,0.11008532057416269,0.14692975940317982,0,0.0,0.0,0.0,1,0.008130081300813009,0.006097560975609756,0.05849606183912129,8,0.043478260869565216,0.03572505617279476,0.31956154565773043,0,0.0,0.0,0.0,0.09451440187421292
Pearl Amulet (blue),mythic,3,SEA193,"Generic, Action, Item",https://prod-content.fabrary.io/cards/SEA193.webp,rKb97mmPGtmm9R9dMDW8d,Blue,3,0,,,,,,"Generic, Action, Item",,"Legendary, Watery Grave",Action,Go again,,,,"""**Action** - Destroy this: {u} target permanent. **Go again**",,,,,,,,6,0.013544018058690745,0.0115958975275949,0.16806472727272725,0.1711010909090909,0.11008532057416269,0.0979531729354532,0,0.0,0.0,0.0,1,0.008130081300813009,0.006591957811470007,0.05849606183912129,5,0.02717391304347826,0.02351180322779201,0.1997259660360815,0,0.0,0.0,0.0,0.06455550696880069
Platinum Amulet (blue),mythic,3,SEA194,"Generic, Action, Item",https://prod-content.fabrary.io/cards/SEA194.webp,QmBfhgrGL6JDrhkn6ccg8,Blue,3,0,,,,,,"Generic, Action, Item",,"Legendary, Watery Grave",Instant,,,,,"""**Instant** - Destroy this: Target defending card gets +1{d} until end of turn.",,,,,,,,6,0.013544018058690745,0.01106495823944405,0.16806472727272725,0.1711010909090909,0.11008532057416269,0.0979531729354532,0,0.0,0.0,0.0,1,0.008130081300813009,0.007173601147776184,0.05849606183912129,5,0.02717391304347826,0.02184469325487632,0.1997259660360815,0,0.0,0.0,0.0,0.06455550696880069
Pounamu Amulet (blue),mythic,3,SEA195,"Generic, Action, Item",https://prod-content.fabrary.io/cards/SEA195.webp,cGJkkqNfjfkwKDkcqwMBk,Blue,3,0,,,,,,"Generic, Action, Item",,"Legendary, Watery Grave",Action,Go again,,,,"""**Action** - Destroy this: Gain 2{h}. **Go again**",,,,,,,,7,0.01580135440180587,0.013149765628991845,0.16806472727272725,0.1711010909090909,0.11008532057416269,0.11427870175802875,0,0.0,0.0,0.0,1,0.008130081300813009,0.007390983000739099,0.05849606183912129,6,0.03260869565217391,0.026718778611698257,0.23967115924329782,0,0.0,0.0,0.0,0.07454180527060478
Ruby Amulet (blue),mythic,3,SEA196,"Generic, Action, Item",https://prod-content.fabrary.io/cards/SEA196.webp,chPNcp7C8zz7FFPhLkMrh,Blue,3,0,,,,,,"Generic, Action, Item",,"Legendary, Watery Grave",Instant,,,,,"""**Instant** - Destroy this: Gain {r}{r}",,,,,,,,6,0.013544018058690745,0.011889280274690751,0.16806472727272725,0.1711010909090909,0.11008532057416269,0.0979531729354532,1,0.008849557522123894,0.008849557522123894,0.06370098266684192,0,0.0,0.0,0.0,5,0.02717391304347826,0.02318995196569567,0.1997259660360815,0,0.0,0.0,0.0,0.06585673717573086
Sapphire Amulet (blue),mythic,3,SEA197,"Generic, Action, Item",https://prod-content.fabrary.io/cards/SEA197.webp,8n9Fkr9DLNbMhKJRJTkLL,Blue,3,0,,,,,,"Generic, Action, Item",,"Legendary, Watery Grave",Action,,,,,"""**Action** - Destroy this: You get +1{i} this turn.",,,,,,,,10,0.022573363431151242,0.019726355581391887,0.16806472727272725,0.1711010909090909,0.11008532057416269,0.16325528822575536,2,0.017699115044247787,0.015938719193072604,0.12740196533368384,1,0.008130081300813009,0.006968641114982578,0.05849606183912129,7,0.03804347826086957,0.033046507590198615,0.27961635245051414,0,0.0,0.0,0.0,0.11637859490582982
Crash Down the Gates (red),rare,1,SEA198,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA198.webp,78qm8bGbrcGwf7chnPrqj,Red,1,3,6,2,,,,"Generic, Action, Attack",,,,,,,,"""When this attacks a hero, they reveal the top card of their deck. If this has {p} greater than the revealed card, this gets +2{p}.",,,,,,,,46,0.1038374717832957,0.08778870810619908,0.7582363511904764,0.762198275,0.7975172199921293,0.1332459906272727,16,0.1415929203539823,0.12164724294558388,0.18171468225077306,17,0.13821138211382114,0.11582809033061166,0.17738486168120834,13,0.07065217391304347,0.059225022432228054,0.090558362407166,0,0.0,0.0,0.0,0.11241447658478684
Crash Down the Gates (yellow),rare,2,SEA199,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA199.webp,rkBTWR7wJGdbpzMDC8CfT,Yellow,2,3,5,2,,,,"Generic, Action, Attack",,,,,,,,"""When this attacks a hero, they reveal the top card of their deck. If this has {p} greater than the revealed card, this gets +2{p}.",,,,,,,,36,0.08126410835214447,0.06860898991627071,0.7582363511904764,0.762198275,0.7975172199921293,0.10427947092569166,12,0.10619469026548672,0.08929339523328399,0.1362860116880798,9,0.07317073170731707,0.061775921154460754,0.09390963265475735,13,0.07065217391304347,0.05881976971941132,0.090558362407166,2,0.08695652173913043,0.08184143222506393,0.11245192275163861,0.10830148237541044
Crash Down the Gates (blue),rare,3,SEA200,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA200.webp,6cNDdMzwq6KHcHjFdmmHT,Blue,3,3,4,2,,,,"Generic, Action, Attack",,,,,,,,"""When this attacks a hero, they reveal the top card of their deck. If this has {p} greater than the revealed card, this gets +2{p}.",,,,,,,,36,0.08126410835214447,0.06800193021181357,0.7582363511904764,0.762198275,0.7975172199921293,0.10427947092569166,7,0.061946902654867256,0.0525871185478298,0.07950017348471322,13,0.10569105691056911,0.08774958127446235,0.13564724716798285,13,0.07065217391304347,0.05759711054838259,0.090558362407166,3,0.13043478260869565,0.12136712392466868,0.1686778841274579,0.11859591679682999
Jack Be Nimble (red),rare,1,SEA201,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA201.webp,JfdLrjqqCPgLQkrhtFqcz,Red,1,0,3,3,,,,"Generic, Action, Attack",,"Go again, Steal",,,,,,"""When this attacks, you may banish a Nimblism from your graveyard. If you do, this gets +1{p} and **go again**.",,,,,,,,40,0.09029345372460497,0.08001591408478483,0.7582363511904764,0.762198275,0.7975172199921293,0.11586607880632407,12,0.10619469026548672,0.09382863434686771,0.1362860116880798,15,0.12195121951219512,0.10430768859750209,0.1565160544245956,6,0.03260869565217391,0.02810775339884237,0.04179616726484584,7,0.30434782608695654,0.29751051893408137,0.3935817296307351,0.1820449907520641
Jack Be Quick (red),rare,1,SEA202,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA202.webp,hKpL79WLFdLkgBhmhtdQJ,Red,1,0,3,3,,,,"Generic, Action, Attack",,"Go again, Steal",,,,,,"""When this attacks, you may banish a Nimblism from your graveyard. If you do, this gets +1{p} and **go again**.",,,,,,,,45,0.10158013544018059,0.08788897144246816,0.7582363511904764,0.762198275,0.7975172199921293,0.13034933865711457,15,0.13274336283185842,0.11403289925525181,0.17035751461009976,18,0.14634146341463414,0.12360961625195559,0.1878192653095147,6,0.03260869565217391,0.0274865166169514,0.04179616726484584,6,0.2608695652173913,0.25163455985479743,0.3373557682549158,0.18433217885984404
Money or Your Life? (red),rare,1,SEA203,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA203.webp,JnLNPdCz8Fkp6KJ7TMLdj,Red,1,3,6,2,,,,"Generic, Action, Attack",,,,,,,,"When this hits a hero, deal 2 damage to them unless they give you a Gold token they control. If you are a Thief, repeat this process once.",Generic Action - Attack,,,,,No,,39,0.08803611738148984,0.07677398732235684,0.7582363511904764,0.762198275,0.7975172199921293,0.11296942683616597,8,0.07079646017699115,0.06285168934830569,0.09085734112538653,5,0.04065040650406504,0.03492035161596439,0.05217201814153186,17,0.09239130434782608,0.0768991040943549,0.11842247391706323,9,0.391304347826087,0.3679998732748094,0.5060336523823737,0.19187137139158883
Money or Your Life? (yellow),rare,2,SEA204,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA204.webp,tDFjkc6tL8qqHC9n9nCrh,Yellow,2,3,5,2,,,,"Generic, Action, Attack",,,,,,,,"When this hits a hero, deal 2 damage to them unless they give you a Gold token they control. If you are a Thief, repeat this process once.",Generic Action - Attack,,,,,No,,35,0.07900677200902935,0.06822708669923543,0.7582363511904764,0.762198275,0.7975172199921293,0.10138281895553355,9,0.07964601769911504,0.06599159538281157,0.10221450876605985,7,0.056910569105691054,0.047866784595622464,0.07304082539814462,11,0.059782608695652176,0.04951694249967908,0.07662630665221738,8,0.34782608695652173,0.3377746610565685,0.44980769100655443,0.17542233295574405
Money or Your Life? (blue),rare,3,SEA205,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA205.webp,FG8PKbFmKK7Tgck8BjrdW,Blue,3,3,4,2,,,,"Generic, Action, Attack",,,,,,,,"When this hits a hero, deal 2 damage to them unless they give you a Gold token they control. If you are a Thief, repeat this process once.",Generic Action - Attack,,,,,No,,40,0.09029345372460497,0.07808488092606325,0.7582363511904764,0.762198275,0.7975172199921293,0.11586607880632407,10,0.08849557522123894,0.07385205964619099,0.11357167640673317,8,0.06504065040650407,0.05518270002854676,0.08347522902645099,14,0.07608695652173914,0.06422450369449705,0.0975243902846403,8,0.34782608695652173,0.3322408142142488,0.44980769100655443,0.1860947466810947
Flying High (red),rare,1,SEA206,"Generic, Action",https://prod-content.fabrary.io/cards/SEA206.webp,g8DkCdbjNtDPTMWhDFnNf,Red,1,0,,2,,,,"Generic, Action",,Go again,,,Go again,,,"""Your next attack this turn gets **go again**. If it's red, it gets +1{p}.",,,,,,,,26,0.05869074492099323,0.04987023754014929,0.7582363511904764,0.762198275,0.7975172199921293,0.07531295122411065,10,0.08849557522123894,0.07409703735630471,0.11357167640673317,8,0.06504065040650407,0.05486331737936359,0.08347522902645099,5,0.02717391304347826,0.02207756012103838,0.034830139387371534,3,0.13043478260869565,0.12648221343873517,0.1686778841274579,0.1001387322370034
Flying High (yellow),rare,2,SEA207,"Generic, Action",https://prod-content.fabrary.io/cards/SEA207.webp,6cjnMQdchnmhcWTkNMrbK,Yellow,2,0,,2,,,,"Generic, Action",,Go again,,,Go again,,,"""Your next attack this turn gets **go again**. If it's yellow, it gets +1{p}.",,,,,,,,47,0.10609480812641084,0.08928137440767696,0.7582363511904764,0.762198275,0.7975172199921293,0.13614264259743078,6,0.05309734513274336,0.04431622974596755,0.0681430058440399,9,0.07317073170731707,0.06046242053944236,0.09390963265475735,27,0.14673913043478262,0.12259792156039129,0.1880827526918063,5,0.21739130434782608,0.19778346121057117,0.2811298068790965,0.157816299517425
Flying High (blue),rare,3,SEA208,"Generic, Action",https://prod-content.fabrary.io/cards/SEA208.webp,nL9rPDJLqLM9dBndmpn6L,Blue,3,0,,2,,,,"Generic, Action",,Go again,,,Go again,,,"""Your next attack this turn gets **go again**. If it's blue, it gets +1{p}.",,,,,,,,54,0.12189616252821671,0.10125033290348688,0.7582363511904764,0.762198275,0.7975172199921293,0.15641920638853749,8,0.07079646017699115,0.06266623014391844,0.09085734112538653,2,0.016260162601626018,0.01301044304895396,0.020868807256612748,42,0.22826086956521738,0.18571917921174216,0.2925731708539209,2,0.08695652173913043,0.08695652173913043,0.11245192275163861,0.1291878104968897
Clap 'Em in Irons (blue),rare,3,SEA209,"Generic, Action, Item",https://prod-content.fabrary.io/cards/SEA209.webp,Rz7gTL7CQrDCtn9n87jGK,Blue,3,0,,,,,,"Generic, Action, Item",,Go again,,,,,,"""**Go again**",,,,,,,,36,0.08126410835214447,0.06888943420721297,0.7582363511904764,0.762198275,0.7975172199921293,0.10427947092569166,8,0.07079646017699115,0.06034928158821964,0.09085734112538653,8,0.06504065040650407,0.05385524897720019,0.08347522902645099,18,0.09782608695652174,0.08275958696217386,0.12538850179453753,2,0.08695652173913043,0.08028656126482214,0.11245192275163861,0.10304324867450342
Regain Composure (blue),rare,3,SEA210,"Generic, Action",https://prod-content.fabrary.io/cards/SEA210.webp,qWzngwMHHKwBJT6BKkF9r,Blue,3,0,,2,,,,"Generic, Action",,Go again,,,,,,"""Your next attack this turn gets +1{p} and """"When this hits, {u} your hero.""""",,,,,,,,30,0.06772009029345373,0.057666341546915884,0.7582363511904764,0.762198275,0.43837784809130287,0.11438813961115764,2,0.017699115044247787,0.015630387311803242,0.029753032534942808,6,0.04878048780487805,0.04205783436320324,0.08195485987911937,19,0.10326086956521739,0.08655933516278112,0.17770026854795373,3,0.13043478260869565,0.11651844532279314,0.20117670341958788,0.12264621609540095
Tit for Tat (blue),rare,3,SEA211,"Generic, Action",https://prod-content.fabrary.io/cards/SEA211.webp,knKbmDwjgK9qD8rmJNTQq,Blue,3,0,,2,,,,"Generic, Action",,Go again,,,,,,"""{t} target hero. {u} another target hero.",,,,,,,,42,0.09480812641083522,0.0802508153244803,0.7582363511904764,0.762198275,0.43837784809130287,0.16014339545562067,10,0.08849557522123894,0.0759382224764838,0.14876516267471404,7,0.056910569105691054,0.04757264475606242,0.09561400319230594,21,0.11413043478260869,0.09457936955223768,0.19640555997405412,4,0.17391304347826086,0.16156751070846442,0.2682356045594505,0.17725508260013115
Fiddler's Green (red),rare,1,SEA212,"Generic, Block",https://prod-content.fabrary.io/cards/SEA212.webp,6dNCtnqWjTwr88JCckKDG,Red,1,,,1,,,,"Generic, Block",,,,,,,,"When this is put into your graveyard from anywhere, gain 3{h}.",Generic Block,,,,,No,,50,0.11286681715575621,0.09536989951703498,0.7582363511904764,0.762198275,0.7975172199921293,0.14483259850790509,9,0.07964601769911504,0.06820880327517495,0.10221450876605985,6,0.04878048780487805,0.04085160658628832,0.06260642176983824,32,0.17391304347826086,0.14519265128815786,0.22291289207917783,3,0.13043478260869565,0.12178588125292192,0.1686778841274579,0.13910292668563345
Fiddler's Green (yellow),rare,2,SEA213,"Generic, Block",https://prod-content.fabrary.io/cards/SEA213.webp,bR7C7tbtGczDWnbDHjTD7,Yellow,2,,,1,,,,"Generic, Block",,,,,,,,"When this is put into your graveyard from anywhere, gain 2{h}.",Generic Block,,,,,No,,49,0.11060948081264109,0.09486448455739005,0.7582363511904764,0.762198275,0.7975172199921293,0.141935946537747,14,0.12389380530973451,0.10371560783900848,0.15900034696942644,7,0.056910569105691054,0.04991426830840471,0.07304082539814462,24,0.13043478260869565,0.11084138390135158,0.16718466905938337,4,0.17391304347826086,0.16394927536231882,0.22490384550327722,0.1560324217325579
Fiddler's Green (blue),rare,3,SEA214,"Generic, Block",https://prod-content.fabrary.io/cards/SEA214.webp,7bLzzWQGtNWkHWzjkcdQn,Blue,3,,,1,,,,"Generic, Block",,,,,,,,"When this is put into your graveyard from anywhere, gain 1{h}.",Generic Block,,,,,No,,27,0.060948081264108354,0.05111568698304925,0.7582363511904764,0.762198275,0.43837784809130287,0.10294932565004188,4,0.035398230088495575,0.029165733226118443,0.059506065069885615,4,0.032520325203252036,0.027086537757269463,0.05463657325274625,16,0.08695652173913043,0.07248344071940789,0.14964233140880315,3,0.13043478260869565,0.11651844532279314,0.20117670341958788,0.11624041828775572
Fool's Gold (yellow),rare,2,SEA215,"Generic, Resource",https://prod-content.fabrary.io/cards/SEA215.webp,t9FQnwWKw7RWz7pPBGf7f,Yellow,2,,,,,,,"Generic, Resource",,,,,,,,"When this is discarded, create a Gold token.",Generic Resource,,,,,No,,21,0.04740406320541761,0.03867451275190984,0.7582363511904764,0.762198275,0.43837784809130287,0.08007169772781034,4,0.035398230088495575,0.02854310725759258,0.059506065069885615,9,0.07317073170731707,0.06028392648394839,0.12293228981867906,8,0.043478260869565216,0.03528540799707847,0.07482116570440157,0,0.0,0.0,0.0,0.06431488014824156
Blow for a Blow (red),common,1,SEA216,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA216.webp,Fp6nwdwf88LdLLcTJcFHr,Red,1,2,4,2,,,,"Generic, Action, Attack",,Go again,,,,,,"""When this is played, if you have less {h} than an opposing hero, it gets **go again**.",,,,,,,,82,0.18510158013544017,0.15839120365868217,2.2340210109890095,2.247988154621848,2.0810903560270018,0.08584246103223744,16,0.1415929203539823,0.11833054915963064,0.0656018285666192,15,0.12195121951219512,0.10328175315338345,0.056497359916366556,40,0.21739130434782608,0.18254899117783485,0.10111921876803244,11,0.4782608695652174,0.4566643978769629,0.21881500662217868,0.11050835346829922
Life for a Life (red),common,1,SEA217,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA217.webp,qqzmLCbJJ6nwQGtzrJMcL,Red,1,1,4,2,,,,"Generic, Action, Attack",,Go again,,,,,,"""When this is played, if you have less {h} than an opposing hero, it gets **go again**.",,,,,,,,86,0.19413092550790068,0.16757136368339037,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.09959900389333028,29,0.25663716814159293,0.2184056520640754,0.13157582344295116,31,0.25203252032520324,0.21456845867855462,0.12920312603384954,20,0.10869565217391304,0.09395301636434361,0.05592393852669768,6,0.2608695652173913,0.2554347826086957,0.13187874043471146,0.11214540710955245
Scar for a Scar (red),common,1,SEA218,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA218.webp,DbpqBt8Gp8HWg6QMFBBgh,Red,1,0,4,2,,,,"Generic, Action, Attack",,Go again,,,,,,"When this is played, if you have less {h} than an opposing hero, it gets **go again**.",Generic Action - Attack,,,,,,,112,0.2528216704288939,0.21705553264060629,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.12971033065177898,40,0.35398230088495575,0.3033787083497018,0.18148389440407056,49,0.3983739837398374,0.33762554910704046,0.20422429598898797,16,0.08695652173913043,0.07395265819178863,0.04473915082135814,7,0.30434782608695654,0.292981533426835,0.15385853050716336,0.14607646793039503
Ravenous Rabble (red),common,1,SEA219,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA219.webp,RpjM6dFbhwh7WPQkNLbbF,Red,1,0,5,2,,,,"Generic, Action, Attack",,Go again,,,,,,"""When this attacks, reveal the top card of your deck. This gets -X{p}, where X is the pitch value of the card revealed this way.",,,,,,,,105,0.23702031602708803,0.20580029688210214,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.12160343498604279,45,0.39823008849557523,0.33911205440197845,0.20416938120457936,41,0.3333333333333333,0.2878103725815725,0.17088155378670422,8,0.043478260869565216,0.037008085116637744,0.02236957541067907,11,0.4782608695652174,0.4625959079283888,0.241777690796971,0.15979955029973342
Nimby (red),common,1,SEA220,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA220.webp,TwN6BKbDJDrJBf7DPGcP8,Red,1,0,3,2,,,,"Generic, Action, Attack",,,,,,,,"When this attacks, you may search your deck for a Nimblism, reveal it, put it into your hand, then shuffle.",Generic Action - Attack,,,,,,,101,0.22799097065462753,0.19612348507015967,2.2340210109890095,2.247988154621848,2.0810903560270018,0.10573278736897539,35,0.30973451327433627,0.2621726883879117,0.1435039999894795,33,0.2682926829268293,0.22779830278648888,0.12429419181600643,18,0.09782608695652174,0.08246688529091106,0.045503648445614595,15,0.6521739130434783,0.6114822592165633,0.29838409993933457,0.15292148504760877
Nimby (yellow),common,2,SEA221,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA221.webp,7HzdfH8DD7cMhzKpCfDRG,Yellow,2,0,2,2,,,,"Generic, Action, Attack",,,,,,,,"When this attacks, you may search your deck for a Nimblism, reveal it, put it into your hand, then shuffle.",Generic Action - Attack,,,,,,,87,0.1963882618510158,0.16701600458906707,2.2340210109890095,2.247988154621848,2.0810903560270018,0.09107675743664216,21,0.18584070796460178,0.15832544791093364,0.0861023999936877,24,0.1951219512195122,0.16331704448539755,0.0903957758661865,32,0.17391304347826086,0.14336402790854938,0.08089537501442595,10,0.43478260869565216,0.4187102961801832,0.1989227332928897,0.11407907104179746
Nimby (blue),common,3,SEA222,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA222.webp,6wDLWfBNH8rPfhKPNtT8L,Blue,3,0,1,2,,,,"Generic, Action, Attack",,,,,,,,"When this attacks, you may search your deck for a Nimblism, reveal it, put it into your hand, then shuffle.",Generic Action - Attack,,,,,,,88,0.1986455981941309,0.16851096535770133,2.2340210109890095,2.247988154621848,2.0810903560270018,0.09212361671752312,26,0.23008849557522124,0.19514656557722918,0.10660297142075618,21,0.17073170731707318,0.14413566013225745,0.07909630388291318,35,0.19021739130434784,0.15871557443858558,0.08847931642202839,6,0.2608695652173913,0.24636712392466867,0.11935363997573382,0.0983830579253579
Rally the Coast Guard (red),common,1,SEA223,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA223.webp,TB9k9LLhgLQm7jD9tnNzk,Red,1,3,7,2,,,,"Generic, Action, Attack",,,Once per Turn Instant,,,,,**Once per Turn Instant** - Discard a card: This gets +3{d}. Activate this only while this card is defending.,Generic Action - Attack,,,,,,,125,0.28216704288939054,0.24096603283915544,2.2340210109890095,2.247988154621848,3.015718028158148,0.10673386370905816,32,0.2831858407079646,0.2394587742422615,0.10734507122140216,22,0.17886178861788618,0.1524947031459446,0.06782154947536198,59,0.32065217391304346,0.2697359245597895,0.12018626044836324,12,0.5217391304347826,0.491341410974692,0.2078001364409102,0.1257882543965094
Rally the Coast Guard (yellow),common,2,SEA224,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA224.webp,d6WrKcWGr7BHGtWHWT6dt,Yellow,2,3,6,2,,,,"Generic, Action, Attack",,,Once per Turn Instant,,,,,**Once per Turn Instant** - Discard a card: This gets +3{d}. Activate this only while this card is defending.,Generic Action - Attack,,,,,,,107,0.24153498871331827,0.20427520657138318,2.2340210109890095,2.247988154621848,2.0810903560270018,0.11201394305426106,25,0.22123893805309736,0.18592445021080053,0.10250285713534249,25,0.2032520325203252,0.17023531673148684,0.09416226652727759,50,0.2717391304347826,0.22791428813542325,0.12639902346004053,7,0.30434782608695654,0.287360028800504,0.13924591330502278,0.11557751510692085
Rally the Coast Guard (blue),common,3,SEA225,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA225.webp,wL7qNGJ7hn86bLDB7kGDG,Blue,3,3,5,2,,,,"Generic, Action, Attack",,,Once per Turn Instant,,,,,**Once per Turn Instant** - Discard a card: This gets +3{d}. Activate this only while this card is defending.,Generic Action - Attack,,,,,,,118,0.26636568848758463,0.2267734992593212,2.2340210109890095,2.247988154621848,2.0810903560270018,0.12352939514395145,22,0.19469026548672566,0.16345183842067318,0.09020251427910139,29,0.23577235772357724,0.2022004148599331,0.10922822917164202,58,0.31521739130434784,0.2628002473924921,0.14662286721364703,9,0.391304347826087,0.381074168797954,0.17903045996360073,0.13127101765699778
